eps1,eps2,beta0,branch
0.2430736072809107,0.6903052003151032,460.0,forward
0.1927780873486952,0.6163950985799856,460.0,forward
0.15653466161535648,0.5673553280550495,460.0,forward
0.1307597091866489,0.5339736899516485,460.0,forward
0.11252886792792535,0.5109586576248575,460.0,forward
0.1,0.49538838516585515,460.0,forward
0.0874354870299151,0.47995489341312103,460.0,backward
0.06902356391703271,0.45763372243427325,460.0,backward
0.042717261420460576,0.4262761963511537,460.0,backward
0.005106523884652299,0.38235753120352695,460.0,backward
0.0,0.37646630109972273,460.0,backward
NaN,NaN,NaN,
0.292405415289915,2.8855673084553595,480.0,forward
0.29838581260702873,2.760889627058705,480.0,forward
0.3046428692655996,2.6388334582004793,480.0,forward
0.3111868670400668,2.51938203194886,480.0,forward
0.3180261731274694,2.4024904895008743,480.0,forward
0.3251658621431716,2.2880819533552055,480.0,forward
0.33260551345025713,2.1760425652171564,480.0,forward
0.34033564585473985,2.0662147875685664,480.0,forward
0.3483318448339376,1.95838782955146,480.0,forward
0.3565445716224093,1.852287280470051,480.0,forward
0.3606412436478975,1.8005861406542218,480.0,forward
0.36898795289378933,1.696330529322725,480.0,forward
0.37717335176414135,1.5926280192703135,480.0,forward
0.38480324664967813,1.4886698191986512,480.0,forward
0.39114564201803564,1.383266646246775,480.0,forward
0.39477909465737193,1.274545952014275,480.0,forward
0.3927604870719813,1.159328618068794,480.0,forward
0.3789487871858072,1.034232510590161,480.0,forward
0.3465087268967973,0.9077456800405532,480.0,forward
0.2985815480743006,0.79532359965647,480.0,forward
0.24268345770209687,0.6977357948182705,480.0,forward
0.1925858257916444,0.6234683014583399,480.0,forward
0.1564353886952389,0.5742408006017784,480.0,forward
0.130711069808821,0.5407514784959159,480.0,forward
0.11251036464225382,0.5176706490579419,480.0,forward
0.1,0.5020594359067185,480.0,forward
0.08745247091877476,0.4865880079520966,480.0,backward
0.06906295506141644,0.4642162381109642,480.0,backward
0.04278443312865654,0.43279542500835394,480.0,backward
0.005206682834125729,0.3888014185735682,480.0,backward
0.0,0.38278087163090485,480.0,backward
NaN,NaN,NaN,
0.289525211940348,2.9033323490550216,500.0,forward
0.29539417528254674,2.7797484361823717,500.0,forward
0.30152856247704124,2.658741038546358,500.0,forward
0.3079380285774221,2.5402904726601268,500.0,forward
0.3146304736750744,2.424350981701864,500.0,forward
0.3216108022480864,2.310847269785384,500.0,forward
0.3288789581357234,2.19967012127227,500.0,forward
0.33642677553714323,2.0906704977395516,500.0,forward
0.34423284899677026,1.9836511434527149,500.0,forward
0.35225375830506483,1.878357341777445,500.0,forward
0.3583650269495323,1.8003142714335294,500.0,forward
0.36653542189901267,1.6971535329553213,500.0,forward
0.3745258476396382,1.594490642170737,500.0,forward
0.3819475369468111,1.4915398884615998,500.0,forward
0.388085418178633,1.3871531886567987,500.0,forward
0.3915653373604962,1.2795404578544145,500.0,forward
0.3895795957519137,1.1657053940388047,500.0,forward
0.3763178595517822,1.0422815201074638,500.0,forward
0.34491421618841805,0.9164562270653599,500.0,forward
0.29776469685839135,0.8035923974385688,500.0,forward
0.2422857277359116,0.7054548569443146,500.0,forward
0.19238869771415607,0.6308371032070251,500.0,forward
0.15633328374196837,0.581421633421309,500.0,forward
0.13066094817540302,0.5478231463763297,500.0,forward
0.11249127463108871,0.5246750815227851,500.0,forward
0.1,0.509021815209125,500.0,forward
0.08747002103456691,0.49351124844182875,500.0,backward
0.06910369969730609,0.4710870190153631,500.0,backward
0.04285400402873301,0.43960012915101315,500.0,backward
0.00531059088593212,0.3955266889143262,500.0,backward
0.0,0.3893711571977781,500.0,backward
NaN,NaN,NaN,
0.2876768163481432,2.906163469764131,520.0,forward
0.2934747103057871,2.783910445450058,520.0,forward
0.29952892682019316,2.6641866072415716,520.0,forward
0.30584837632151257,2.5469669151801346,520.0,forward
0.31244022646267994,2.4322017143759114,520.0,forward
0.3193087094810235,2.319813572786133,520.0,forward
0.32645324772969875,2.2096932461943135,520.0,forward
0.33386547337536415,2.101694211599912,520.0,forward
0.34152441264853967,1.9956248867868727,520.0,forward
0.34938828626428,1.8912405833228223,520.0,forward
0.3563796534163816,1.801029055006291,520.0,forward
0.364380820106051,1.698845881107184,520.0,forward
0.37218264633624415,1.5971066631231376,520.0,forward
0.379400318673202,1.4950466052472478,520.0,forward
0.3853325124702467,1.3915546095666942,520.0,forward
0.3886449649298356,1.2849138283634232,520.0,forward
0.3866458717614664,1.172290423355666,520.0,forward
0.37381966545266937,1.0503834669996361,520.0,forward
0.34334256625513104,0.9252827385284466,520.0,forward
0.2969418926351529,0.8120698657157072,520.0,forward
0.24188089755191713,0.7134166893001133,520.0,forward
0.19218699259802258,0.6384558369801128,520.0,forward
0.15622852136634063,0.5888524977373119,520.0,forward
0.13060943902645292,0.5551436798964893,520.0,forward
0.11247163631978668,0.5319271853807852,520.0,forward
0.1,0.5162309226904257,520.0,forward
0.08748809749848643,0.5006801994046385,520.0,backward
0.06914570117852462,0.4782019188731903,520.0,backward
0.04292579714015237,0.44664655111133844,520.0,backward
0.005417958347310682,0.4024901394290203,520.0,backward
0.0,0.39619430827376095,520.0,backward
NaN,NaN,NaN,
0.28577935577296226,2.916366215585708,540.0,forward
0.2914985800516567,2.7952247714593903,540.0,forward
0.2974652080329748,2.676564967461242,540.0,forward
0.3036875209582683,2.560358331572482,540.0,forward
0.31017210657227223,2.4465532645736427,540.0,forward
0.3169227325817434,2.335072162535241,540.0,forward
0.3239385901664319,2.225807724824714,540.0,forward
0.33121152427843314,2.11861794328159,540.0,forward
0.33872159704701454,2.0133189844122907,540.0,forward
0.34642956732917146,1.9096784066460273,540.0,forward
0.3467951211831127,1.904850949282219,540.0,forward
0.3546349546946626,1.8026113429367754,540.0,forward
0.3624730755155585,1.7013027965582934,540.0,forward
0.37009203498095583,1.6003861397562877,540.0,forward
0.37710984041271944,1.4991156850379816,540.0,forward
0.3828364458882037,1.3964138559288355,540.0,forward
0.3859716902953349,1.290629563359926,540.0,forward
0.38392429286152,1.179074349955244,540.0,forward
0.3714423068053571,1.058542539383106,540.0,forward
0.3417942654253064,0.9342023316060271,540.0,forward
0.2961138729020441,0.8207215344756873,540.0,forward
0.2414693548415944,0.7215848241010865,540.0,forward
0.1919809421557714,0.6462879886858351,540.0,forward
0.1561212414957189,0.5964971354069908,540.0,forward
0.13055661881600314,0.5626770690717382,540.0,forward
0.11245148899357424,0.5393910902953954,540.0,forward
0.1,0.5236504984038384,540.0,forward
0.08750652367233541,0.5080590825948138,540.0,backward
0.0691887302062516,0.48552543282335225,540.0,backward
0.04299951850364619,0.45389950057346495,540.0,backward
0.005528400625336088,0.4096570284506404,540.0,backward
0.0,0.4032160358078567,540.0,backward
NaN,NaN,NaN,
0.2838970632358682,2.9316566540510367,560.0,forward
0.289534433612541,2.811461581758388,560.0,forward
0.295410622372468,2.6937012597612986,560.0,forward
0.3015333673747907,2.57834507548165,560.0,forward
0.30790878127606824,2.4653407353714503,560.0,forward
0.31454029814068407,2.3546116484797346,560.0,forward
0.3214270442008818,2.246053559753528,560.0,forward
0.328561290319422,2.1395299827411303,560.0,forward
0.33592440759251363,2.034865734941409,560.0,forward
0.343480055377105,1.931841158699387,560.0,forward
0.34538898710135857,1.9063540866505595,560.0,forward
0.3530904984582735,1.804959101004635,560.0,forward
0.3607709948247498,1.7044345337065756,560.0,forward
0.36821225234737565,1.6042518903208136,560.0,forward
0.3750342232632771,1.5036830697492545,560.0,forward
0.3805562077099009,1.4016811376627727,560.0,forward
0.3835075679894154,1.2966546204052756,560.0,forward
0.3813852957436577,1.1860460807809585,560.0,forward
0.3691743138982085,1.0667618015080012,560.0,forward
0.34026929198578265,0.9431980471713258,560.0,forward
0.29528122067123486,0.8295198956565898,560.0,forward
0.24105140212197831,0.7299298119343576,560.0,forward
0.19177071801119694,0.6543040164298722,560.0,forward
0.15601154106120754,0.6043262018237707,560.0,forward
0.1305025336705811,0.5703941684064505,560.0,forward
