eps1,eps2,beta0
0.39309939120624465,2.0857600934808898,500.0
0.3939317586969209,2.082525797009127,500.0
0.39476618108985634,2.0792910045089985,500.0
0.3956027237732311,2.0760554521026804,500.0
0.39644145148246124,2.0728188846257085,500.0
0.3972824283559935,2.0695810551615823,500.0
0.3981257179916695,2.066341724588411,500.0
0.3989713834975204,2.0631006611611644,500.0
0.399819487544933,2.0598576401034556,500.0
0.400670092416178,2.0566124432288593,500.0
0.4015232600531609,2.053364858578801,500.0
0.4023790521037141,2.0501146800710606,500.0
0.40323752996846224,2.046861707167334,500.0
0.40409875484296476,2.0436057445651,500.0
0.4049627877613044,2.040346601894918,500.0
0.4058296896403175,2.0370840934244656,500.0
0.4066995213176581,2.033818037800121,500.0
0.4075723435951528,2.030548257765443,500.0
0.40844821727653224,2.027274579924845,500.0
0.4093272032066424,2.023996834500581,500.0
0.41020936231245775,2.020714855086002,500.0
0.411094755636742,2.0174284784526004,500.0
0.41198344437987394,2.0141375443027565,500.0
0.412875489933386,2.010841895095221,500.0
0.4137709539197068,2.007541375828247,500.0
0.41466989822589057,2.004235833858672,500.0
0.4155723850434764,2.0009251187097705,500.0
0.41647847690015005,1.9976090819077155,500.0
0.4173882367001328,1.994287576795524,500.0
0.41830172775796437,1.9909604583742289,500.0
0.41921901383463955,1.987627583143071,500.0
0.42014015917396136,1.9842888089440154,500.0
0.4210652285405324,1.9809439947967753,500.0
0.4219942872530692,1.9775930007750087,500.0
0.42292740122356515,1.9742356878407978,500.0
0.42386463699390065,1.9708719177140674,500.0
0.4248060617735572,1.967501552729946,500.0
0.42575174347555905,1.9641244557112483,500.0
0.4267017507574504,1.9607404898297656,500.0
0.42765615305815,1.9573495184842284,500.0
0.428615020637933,1.9539514051628395,500.0
0.42957842461975615,1.9505460133220953,500.0
0.4305464370276635,1.947133206267582,500.0
0.4315191308290209,1.9437128470307197,500.0
0.4324965799798299,1.940284798229351,500.0
0.4334788594636,1.9368489219740688,500.0
0.43446604533807975,1.9334050797333164,500.0
0.435458214779766,1.9299531322147232,500.0
0.4364554461305932,1.9264929392485948,500.0
0.43745781894533514,1.9230243596694003,500.0
0.43846541404103295,1.9195472511911391,500.0
0.43947831354586425,1.9160614702935423,500.0
0.44049660095050913,1.912566872105737,500.0
0.44152036116281534,1.909063310277795,500.0
0.4425496805620459,1.9055506368541275,500.0
0.4435846470548182,1.9020287021626952,500.0
0.4446253501318268,1.8984973546863353,500.0
0.44567188093062526,1.8949564409300519,500.0
0.4467243322954349,1.8914058052997038,500.0
0.44778279884075195,1.8878452899817817,500.0
0.448847377022721,1.8842747347731479,500.0
0.4499181651997883,1.8806939769918454,500.0
0.4509952637122386,1.877102851306592,500.0
0.4520787749464969,1.873501189624101,500.0
0.45316880342605775,1.8698888208856799,500.0
0.45426545587245176,1.8662655710128728,500.0
0.45536884130512406,1.8626312626542427,500.0
0.45647907111612307,1.8589857151094813,500.0
0.45759625916738533,1.8553287440950519,500.0
0.4587205218740408,1.8516601616563728,500.0
0.45985197789753895,1.8479797787517755,500.0
0.4609907499006637,1.8442873937955084,500.0
0.4621369621653053,1.8405828094353502,500.0
0.4632907423606401,1.8368658210514732,500.0
0.4644522212421199,1.8331362193904037,500.0
0.4656215327766677,1.8293937903415378,500.0
0.4667988142629154,1.825638314741025,500.0
0.4679842064647642,1.821869568141316,500.0
