tilde_eps,beta0,sigma,branch
0.3086689767166017,803.3198428029914,0.0,forward
0.3090037483919534,804.0269478765355,0.0,forward
0.30933874333152933,804.7340529525795,0.0,forward
0.3096739614028699,805.4411580311173,0.0,forward
0.31000940247418496,806.1482631121424,0.0,forward
0.3103450664139681,806.8553681956486,0.0,forward
0.3106809530913717,807.5624732816295,0.0,forward
0.3110170623760773,808.269578370079,0.0,forward
0.31135339413812957,808.9766834609907,0.0,forward
0.3116899482482109,809.6837885543583,0.0,forward
0.31202672457744896,810.3908936501758,0.0,forward
0.3123637229974803,811.097998748437,0.0,forward
0.31270094338042476,811.8051038491357,0.0,forward
0.3130383855989069,812.5122089522656,0.0,forward
0.31337604952601483,813.2193140578208,0.0,forward
0.3137139350353774,813.9264191657952,0.0,forward
0.31405204200104814,814.6335242761826,0.0,forward
0.31439037029757466,815.340629388977,0.0,forward
0.31472891980001005,816.0477345041725,0.0,forward
0.31506769038388555,816.7548396217629,0.0,forward
0.3154066819251153,817.4619447417424,0.0,forward
0.31574589430021105,818.1690498641049,0.0,forward
0.3160853273860708,818.8761549888444,0.0,forward
0.3164249810601025,819.5832601159551,0.0,forward
0.3167648552001743,820.2903652454311,0.0,forward
0.3171049496845453,820.9974703772664,0.0,forward
0.31744526439203974,821.7045755114552,0.0,forward
0.3177857992018168,822.4116806479917,0.0,forward
0.3181265539935962,823.11878578687,0.0,forward
0.31846752864751077,823.8258909280844,0.0,forward
0.3188087230441086,824.532996071629,0.0,forward
0.31915013706438905,825.240101217498,0.0,forward
0.3194917705899213,825.9472063656858,0.0,forward
0.3198336235025011,826.6543115161866,0.0,forward
0.3201756956844918,827.3614166689947,0.0,forward
0.32051798701869344,828.0685218241044,0.0,forward
0.32086049738832656,828.7756269815101,0.0,forward
0.3212032266769789,829.482732141206,0.0,forward
0.32154617476880043,830.1898373031867,0.0,forward
0.3218893415482497,830.8969424674464,0.0,forward
0.3222327269002391,831.6040476339796,0.0,forward
0.3225763307101245,832.3111528027806,0.0,forward
0.32292015286367315,833.018257973844,0.0,forward
0.32326419324709227,833.7253631471642,0.0,forward
0.3236084517469193,834.4324683227358,0.0,forward
0.3239529282502311,835.1395735005531,0.0,forward
0.3242976226443764,835.8466786806107,0.0,forward
0.3246425348172808,836.5537838629032,0.0,forward
0.32498766465712947,837.2608890474252,0.0,forward
0.3253330120525194,837.9679942341711,0.0,forward
0.3256785768925571,838.6750994231356,0.0,forward
0.3260243590667058,839.3822046143134,0.0,forward
0.3263703584647486,840.089309807699,0.0,forward
0.3267165749769069,840.7964150032872,0.0,forward
0.3270630084938988,841.5035202010724,0.0,forward
0.3274096589067177,842.2106254010496,0.0,forward
0.32775652610676187,842.9177306032133,0.0,forward
0.328103609985835,843.6248358075583,0.0,forward
0.32845091043613023,844.3319410140792,0.0,forward
0.32879842735021425,845.039046222771,0.0,forward
0.3291461606210339,845.7461514336284,0.0,forward
0.3294941101419635,846.4532566466461,0.0,forward
0.3298422758066484,847.160361861819,0.0,forward
0.3301906575092197,847.8674670791418,0.0,forward
0.33053925514416704,848.5745722986094,0.0,forward
0.3308880686062309,849.2816775202167,0.0,forward
0.3312370977906772,849.9887827439586,0.0,forward
0.33158634259310554,850.6958879698299,0.0,forward
