eps1,eps2,beta0,branch
0.0,0.7105197071596172,1054.874813021874,forward
0.0,0.7062976441878991,1051.3392860449655,forward
0.0,0.702089441464609,1047.803759097382,forward
0.0,0.6978950926615447,1044.2682321794287,forward
0.0,0.6937145914549641,1040.7327052914143,forward
0.0,0.6895479315261843,1037.1971784336522,forward
0.0,0.6853951065621163,1033.6616516064594,forward
0.0,0.6812561102550674,1030.1261248101566,forward
0.0,0.6771309363034872,1026.5905980450693,forward
0.0,0.6730195784121555,1023.0550713115268,forward
0.0,0.6689220302923901,1019.5195446098629,forward
0.0,0.6648382856627715,1015.9840179404154,forward
0.0,0.6607683382490724,1012.4484913035267,forward
0.0,0.6567121817850297,1008.9129646995437,forward
0.0,0.6526698100122701,1005.377438128818,forward
0.0,0.6486412166810274,1001.8419115917055,forward
0.0,0.6446263955506448,998.3063850885674,forward
0.0,0.6406253403895771,994.770858619769,forward
0.0,0.6366380449761042,991.2353321856812,forward
0.0,0.6326645030988532,987.6998057866795,forward
0.0,0.6287047085567369,984.1642794231444,forward
0.0,0.624758655160148,980.628753095462,forward
0.0,0.620826336730767,977.0932268040234,forward
0.0,0.6169077471022941,973.557700549225,forward
0.0,0.6130028801211996,970.0221743314689,forward
0.0,0.6091117296467337,966.4866481511625,forward
0.0,0.605234289551692,962.9511220087192,forward
0.0,0.6013705537231454,959.4155959045577,forward
0.0,0.5975205160625642,955.880069839103,forward
0.0,0.5936841704867197,952.3445438127861,forward
0.0,0.5898615109280998,948.8090178260439,forward
0.0,0.5860525313354443,945.2734918793196,forward
0.0,0.5822572256746928,941.7379659730627,forward
0.0,0.5784755879290195,938.2024401077292,forward
0.0,0.5747076121000725,934.6669142837817,forward
0.0,0.570953292208268,931.1313885016895,forward
0.0,0.5672126222935672,927.5958627619286,forward
0.0,0.5634855964161124,924.0603370649824,forward
0.0,0.5597722086571844,920.5248114113408,forward
0.0,0.5560724531194032,916.9892858015014,forward
0.0,0.5523863239282175,913.4537602359691,forward
0.0,0.5487138152320443,909.9182347152562,forward
0.0,0.5450549212032388,906.3827092398828,forward
0.0,0.5414096360394057,902.8471838103769,forward
0.0,0.5377779539631354,899.3116584272742,forward
0.0,0.5341598692242429,895.7761330911189,forward
0.0,0.530555376099464,892.2406078024634,forward
0.0,0.5269644688941642,888.7050825618684,forward
0.0,0.5233871419426366,885.1695573699034,forward
0.0,0.5198233896100195,881.6340322271468,forward
0.0,0.5162732062921266,878.098507134186,forward
0.0,0.5127365864172109,874.5629820916175,forward
0.0,0.5092135244470333,871.0274571000474,forward
0.0,0.5057040148774774,867.491932160091,forward
0.0,0.502208052240154,863.9564072723738,forward
0.0,0.4987256311034192,860.420882437531,forward
0.0,0.4952567460732076,856.885357656208,forward
0.0,0.4918013917948157,853.349832929061,forward
0.0,0.4883595629539343,849.8143082567564,forward
0.0,0.484931254277449,846.2787836399716,forward
0.0,0.48151646053580105,842.7432590793952,forward
0.0,0.47811517654346497,839.2077345757272,forward
0.0,0.47472739716078977,835.6722101296788,forward
0.0,0.4713531172952107,832.1366857419735,forward
0.0,0.4679923319030569,828.6011614133465,forward
0.0,0.46464503599087575,825.0656371445457,forward
0.0,0.46131122461723256,821.5301129363314,forward
0.0,0.4579908928940795,817.994588789477,forward
0.0,0.454684035988703,814.4590647047689,forward
0.0,0.4513906491254279,810.9235406830072,forward
0.0,0.44811072758728465,807.3880167250056,forward
0.0,0.444844266718015,803.8524928315921,forward
0.0,0.44159126192389225,800.3169690036091,forward
0.0,0.4383517086761244,796.7814452419136,forward
0.0,0.4351256025122379,793.245921547378,forward
0.0,0.43191293903865924,789.7103979208898,forward
0.0,0.42871371393261604,786.1748743633527,forward
0.0,0.42552792294482067,782.6393508756863,forward
0.0,0.42235556190175366,779.1038274588269,forward
0.0,0.41919662670724034,775.5683041137278,forward
0.0,0.41605111334593187,772.0327808413595,forward
0.0,0.41291901788566066,768.4972576427103,forward
0.0,0.4098003364799086,764.9617345187869,forward
0.0,0.4066950653703601,761.4262114706145,forward
0.0,0.40360320089050106,757.8906884992373,forward
0.0,0.40052473946760114,754.3551656057192,forward
0.0,0.39745967762665485,750.819642791144,forward
0.0,0.3944080119929256,747.2841200566162,forward
0.0,0.39136973929522356,743.7485974032612,forward
0.0,0.3883448563700651,740.2130748322261,forward
0.0,0.38533336016377867,736.67755234468,forward
0.0,0.382335247737692,733.1420299418145,forward
0.0,0.37935051627046545,729.6065076248448,forward
0.0,0.3763791630629436,726.0709853950095,forward
0.0,0.37342118554163684,722.5354632535722,forward
0.0,0.3704765812633823,718.9999412018209,forward
0.0,0.36754534791924687,715.4644192410698,forward
0.0,0.36462748333882056,711.9288973726592,forward
0.0,0.36172298549548193,708.3933755979566,forward
0.0,0.35883185251096855,704.8578539183574,forward
0.0,0.3559540826598077,701.3223323352852,forward
0.0,0.3530896743754662,697.7868108501932,forward
0.0,0.35023862625514607,694.2512894645646,forward
0.0,0.34740093706490566,690.7157681799133,forward
0.0,0.34457660574661714,687.1802469977852,forward
0.0,0.34176563142305044,683.6447259197585,forward
0.0,0.338968013404323,680.109204947445,forward
0.0,0.33618375119469207,676.5736840824912,forward
0.0,0.33341284449898057,673.0381633265786,forward
0.0,0.330655293229563,669.502642681425,forward
0.0,0.3279110975134932,665.9671221487858,forward
0.0,0.325180257700995,662.431601730455,forward
0.0,0.32246277437247733,658.8960814282657,forward
